ANSICpc,ANSICpcPlus1,ANSICpcPlus2,ANSIC1kpc,ANSIC1kPlus1,ANSIC1kPlus2,ANSIC10k,ANSIC10kPlus1,ANSIC10kPlus2,badLCG1k,badLCG1kPlus1
,,,"1724728530.000000 ",721928119.000000,1799181146.000000,"1467476690.000000 ","1691152519.000000 ","547805474.000000 ","71.000000 ","27.000000 "
,,,"721928119.000000 ",1799181146.000000,2085647471.000000,"1691152519.000000 ","547805474.000000 ","1423644471.000000 ","27.000000 ","6.000000 "
,,,"1799181146.000000 ",2085647471.000000,502697314.000000,"547805474.000000 ","1423644471.000000 ","1499458930.000000 ","6.000000 ","35.000000 "
,,,"2085647471.000000 ",502697314.000000,1830939047.000000,"1423644471.000000 ","1499458930.000000 ","1506506727.000000 ","35.000000 ","19.000000 "
,,,"502697314.000000 ",1830939047.000000,1599535850.000000,"1499458930.000000 ","1506506727.000000 ","1110468546.000000 ","19.000000 ","94.000000 "
,,,"1830939047.000000 ",1599535850.000000,208492383.000000,"1506506727.000000 ","1110468546.000000 ","1084543639.000000 ","94.000000 ","77.000000 "
,,,"1599535850.000000 ",208492383.000000,2125472754.000000,"1110468546.000000 ","1084543639.000000 ","1706919954.000000 ","77.000000 ","62.000000 "
,,,"208492383.000000 ",2125472754.000000,1633449367.000000,"1084543639.000000 ","1706919954.000000 ","1440081735.000000 ","62.000000 ","25.000000 "
,,,"2125472754.000000 ",1633449367.000000,1875841146.000000,"1706919954.000000 ","1440081735.000000 ","499420770.000000 ","25.000000 ","28.000000 "
,,,"1633449367.000000 ",1875841146.000000,1359576143.000000,"1440081735.000000 ","499420770.000000 ","808809975.000000 ","28.000000 ","96.000000 "
,,,"1875841146.000000 ",1359576143.000000,1006913666.000000,"499420770.000000 ","808809975.000000 ","2015017650.000000 ","96.000000 ","55.000000 "
,,,"1359576143.000000 ",1006913666.000000,884417415.000000,"808809975.000000 ","2015017650.000000 ","469909159.000000 ","55.000000 ","1.000000 "
,,,"1006913666.000000 ",884417415.000000,917230602.000000,"2015017650.000000 ","469909159.000000 ","2074955010.000000 ","1.000000 ","90.000000 "
,,,"884417415.000000 ",917230602.000000,1485349695.000000,"469909159.000000 ","2074955010.000000 ","635634007.000000 ","90.000000 ","20.000000 "
,,,"917230602.000000 ",1485349695.000000,2100640530.000000,"2074955010.000000 ","635634007.000000 ","1300333906.000000 ","20.000000 ","83.000000 "
,,,"1485349695.000000 ",2100640530.000000,448377719.000000,"635634007.000000 ","1300333906.000000 ","1172733447.000000 ","83.000000 ","97.000000 "
,,,"2100640530.000000 ",448377719.000000,1252754842.000000,"1300333906.000000 ","1172733447.000000 ","901030818.000000 ","97.000000 ","44.000000 "
,,,"448377719.000000 ",1252754842.000000,1666616367.000000,"1172733447.000000 ","901030818.000000 ","713258167.000000 ","44.000000 ","21.000000 "
,,,"1252754842.000000 ",1666616367.000000,649935778.000000,"901030818.000000 ","713258167.000000 ","75229170.000000 ","21.000000 ","72.000000 "
,,,"1666616367.000000 ",649935778.000000,745792871.000000,"713258167.000000 ","75229170.000000 ","597206375.000000 ","72.000000 ","16.000000 "
,,,"649935778.000000 ",745792871.000000,2017748266.000000,"75229170.000000 ","597206375.000000 ","1462014530.000000 ","16.000000 ","26.000000 "
,,,"745792871.000000 ",2017748266.000000,1390868255.000000,"597206375.000000 ","1462014530.000000 ","762105879.000000 ","26.000000 ","17.000000 "
,,,"2017748266.000000 ",1390868255.000000,55478834.000000,"1462014530.000000 ","762105879.000000 ","1024713362.000000 ","17.000000 ","15.000000 "
,,,"1390868255.000000 ",55478834.000000,1736276311.000000,"762105879.000000 ","1024713362.000000 ","464434375.000000 ","15.000000 ","37.000000 "
,,,"55478834.000000 ",1736276311.000000,1520743098.000000,"1024713362.000000 ","464434375.000000 ","1019680994.000000 ","37.000000 ","98.000000 "
,,,"1736276311.000000 ",1520743098.000000,951428111.000000,"464434375.000000 ","1019680994.000000 ","1685394295.000000 ","98.000000 ","33.000000 "
,,,"1520743098.000000 ",951428111.000000,1288922818.000000,"1019680994.000000 ","1685394295.000000 ","953382194.000000 ","33.000000 ","41.000000 "
,,,"951428111.000000 ",1288922818.000000,1291202375.000000,"1685394295.000000 ","953382194.000000 ","188656679.000000 ","41.000000 ","54.000000 "
,,,"1288922818.000000 ",1291202375.000000,1420996170.000000,"953382194.000000 ","188656679.000000 ","887502722.000000 ","54.000000 ","12.000000 "
,,,"1291202375.000000 ",1420996170.000000,88494847.000000,"188656679.000000 ","887502722.000000 ","737296087.000000 ","12.000000 ","70.000000 "
,,,"1420996170.000000 ",88494847.000000,359534930.000000,"887502722.000000 ","737296087.000000 ","2059706322.000000 ","70.000000 ","38.000000 "
,,,"88494847.000000 ",359534930.000000,545638199.000000,"737296087.000000 ","2059706322.000000 ","635341703.000000 ","38.000000 ","87.000000 "
,,,"359534930.000000 ",545638199.000000,1779210202.000000,"2059706322.000000 ","635341703.000000 ","525069858.000000 ","87.000000 ","53.000000 "
,,,"545638199.000000 ",1779210202.000000,1462027247.000000,"635341703.000000 ","525069858.000000 ","1723486775.000000 ","53.000000 ","23.000000 "
,,,"1779210202.000000 ",1462027247.000000,276351458.000000,"525069858.000000 ","1723486775.000000 ","1735484018.000000 ","23.000000 ","50.000000 "
,,,"1462027247.000000 ",276351458.000000,1197211943.000000,"1723486775.000000 ","1735484018.000000 ","1436832487.000000 ","50.000000 ","56.000000 "
,,,"276351458.000000 ",1197211943.000000,2013835114.000000,"1735484018.000000 ","1436832487.000000 ","222444738.000000 ","56.000000 ","91.000000 "
,,,"1197211943.000000 ",2013835114.000000,1776596703.000000,"1436832487.000000 ","222444738.000000 ","1579371927.000000 ","91.000000 ","9.000000 "
,,,"2013835114.000000 ",1776596703.000000,998625394.000000,"222444738.000000 ","1579371927.000000 ","1692646674.000000 ","9.000000 ","2.000000 "
,,,"1776596703.000000 ",998625394.000000,1194368279.000000,"1579371927.000000 ","1692646674.000000 ","455475783.000000 ","2.000000 ","79.000000 "
,,,"998625394.000000 ",1194368279.000000,1320498426.000000,"1692646674.000000 ","455475783.000000 ","1637032802.000000 ","79.000000 ","40.000000 "
,,,"1194368279.000000 ",1320498426.000000,622980047.000000,"455475783.000000 ","1637032802.000000 ","570634487.000000 ","40.000000 ","65.000000 "
,,,"1320498426.000000 ",622980047.000000,1734305026.000000,"1637032802.000000 ","570634487.000000 ","2057678770.000000 ","65.000000 ","93.000000 "
,,,"622980047.000000 ",1734305026.000000,1698913031.000000,"570634487.000000 ","2057678770.000000 ","1836685735.000000 ","93.000000 ","88.000000 "
,,,"1734305026.000000 ",1698913031.000000,702048394.000000,"2057678770.000000 ","1836685735.000000 ","1888002562.000000 ","88.000000 ","42.000000 "
,,,"1698913031.000000 ",702048394.000000,1266688703.000000,"1836685735.000000 ","1888002562.000000 ","1756363863.000000 ","42.000000 ","43.000000 "
,,,"702048394.000000 ",1266688703.000000,554157970.000000,"1888002562.000000 ","1756363863.000000 ","1908488786.000000 ","43.000000 ","32.000000 "
,,,"1266688703.000000 ",554157970.000000,1700526839.000000,"1756363863.000000 ","1908488786.000000 ","439687431.000000 ","32.000000 ","52.000000 "
,,,"554157970.000000 ",1700526839.000000,166758938.000000,"1908488786.000000 ","439687431.000000 ","535607458.000000 ","52.000000 ","34.000000 "
,,,"1700526839.000000 ",166758938.000000,1235950511.000000,"439687431.000000 ","535607458.000000 ","1862250423.000000 ","34.000000 ","30.000000 "
,,,"166758938.000000 ",1235950511.000000,2058958882.000000,"535607458.000000 ","1862250423.000000 ","1958763762.000000 ","30.000000 ","74.000000 "
,,,"1235950511.000000 ",2058958882.000000,1758084327.000000,"1862250423.000000 ","1958763762.000000 ","627998823.000000 ","74.000000 ","95.000000 "
,,,"2058958882.000000 ",1758084327.000000,1832114602.000000,"1958763762.000000 ","627998823.000000 ","118056770.000000 ","95.000000 ","66.000000 "
,,,"1758084327.000000 ",1832114602.000000,626431647.000000,"627998823.000000 ","118056770.000000 ","1481132823.000000 ","66.000000 ","82.000000 "
,,,"1832114602.000000 ",626431647.000000,887486130.000000,"118056770.000000 ","1481132823.000000 ","799872914.000000 ","82.000000 ","7.000000 "
,,,"626431647.000000 ",887486130.000000,1835393239.000000,"1481132823.000000 ","799872914.000000 ","700174279.000000 ","7.000000 ","24.000000 "
,,,"887486130.000000 ",1835393239.000000,1754306362.000000,"799872914.000000 ","700174279.000000 ","245935586.000000 ","24.000000 ","39.000000 "
,,,"1835393239.000000 ",1754306362.000000,205411215.000000,"700174279.000000 ","245935586.000000 ","241159799.000000 ","39.000000 ","76.000000 "
,,,"1754306362.000000 ",205411215.000000,1194869570.000000,"245935586.000000 ","241159799.000000 ","1880189490.000000 ","76.000000 ","73.000000 "
,,,"205411215.000000 ",1194869570.000000,1821288135.000000,"241159799.000000 ","1880189490.000000 ","942868263.000000 ","73.000000 ","5.000000 "
,,,"1194869570.000000 ",1821288135.000000,548209354.000000,"1880189490.000000 ","942868263.000000 ","286559362.000000 ","5.000000 ","46.000000 "
,,,"1821288135.000000 ",548209354.000000,52826751.000000,"942868263.000000 ","286559362.000000 ","563886551.000000 ","46.000000 ","100.000000 "
,,,"548209354.000000 ",52826751.000000,1234329042.000000,"286559362.000000 ","563886551.000000 ","1157059794.000000 ","100.000000 ","11.000000 "
,,,"52826751.000000 ",1234329042.000000,439111351.000000,"563886551.000000 ","1157059794.000000 ","946480775.000000 ","11.000000 ","81.000000 "
,,,"1234329042.000000 ",439111351.000000,585587802.000000,"1157059794.000000 ","946480775.000000 ","2048328482.000000 ","81.000000 ","18.000000 "
,,,"439111351.000000 ",585587802.000000,886674287.000000,"946480775.000000 ","2048328482.000000 ","684952887.000000 ","18.000000 ","4.000000 "
,,,"585587802.000000 ",886674287.000000,1024362082.000000,"2048328482.000000 ","684952887.000000 ","518575986.000000 ","4.000000 ","57.000000 "
,,,"886674287.000000 ",1024362082.000000,1135515815.000000,"684952887.000000 ","518575986.000000 ","1215770087.000000 ","57.000000 ","80.000000 "
,,,"1024362082.000000 ",1135515815.000000,508945386.000000,"518575986.000000 ","1215770087.000000 ","1727664578.000000 ","80.000000 ","29.000000 "
,,,"1135515815.000000 ",508945386.000000,1630312031.000000,"1215770087.000000 ","1727664578.000000 ","559663255.000000 ","29.000000 ","85.000000 "
,,,"508945386.000000 ",1630312031.000000,889126130.000000,"1727664578.000000 ","559663255.000000 ","1877996050.000000 ","85.000000 ","75.000000 "
,,,"1630312031.000000 ",889126130.000000,1326269591.000000,"559663255.000000 ","1877996050.000000 ","485498183.000000 ","75.000000 ","84.000000 "
,,,"889126130.000000 ",1326269591.000000,2093406586.000000,"1877996050.000000 ","485498183.000000 ","1183299682.000000 ","84.000000 ","86.000000 "
,,,"1326269591.000000 ",2093406586.000000,1811602255.000000,"485498183.000000 ","1183299682.000000 ","1326115831.000000 ","86.000000 ","64.000000 "
,,,"2093406586.000000 ",1811602255.000000,1609433474.000000,"1183299682.000000 ","1326115831.000000 ","1268163762.000000 ","64.000000 ","3.000000 "
,,,"1811602255.000000 ",1609433474.000000,1506284167.000000,"1326115831.000000 ","1268163762.000000 ","1626010791.000000 ","3.000000 ","68.000000 "
,,,"1609433474.000000 ",1506284167.000000,1539341578.000000,"1268163762.000000 ","1626010791.000000 ","2030696194.000000 ","68.000000 ","60.000000 "
,,,"1506284167.000000 ",1539341578.000000,203956799.000000,"1626010791.000000 ","2030696194.000000 ","473364311.000000 ","60.000000 ","47.000000 "
,,,"1539341578.000000 ",203956799.000000,1889391634.000000,"2030696194.000000 ","473364311.000000 ","115797842.000000 ","47.000000 ","89.000000 "
,,,"203956799.000000 ",1889391634.000000,2011611767.000000,"473364311.000000 ","115797842.000000 ","368948231.000000 ","89.000000 ","31.000000 "
,,,"1889391634.000000 ",2011611767.000000,1702956698.000000,"115797842.000000 ","368948231.000000 ","1883950498.000000 ","31.000000 ","63.000000 "
,,,"2011611767.000000 ",1702956698.000000,446704431.000000,"368948231.000000 ","1883950498.000000 ","2041965239.000000 ","63.000000 ","14.000000 "
,,,"1702956698.000000 ",446704431.000000,1728623778.000000,"1883950498.000000 ","2041965239.000000 ","1483395570.000000 ","14.000000 ","48.000000 "
,,,"446704431.000000 ",1728623778.000000,318313575.000000,"2041965239.000000 ","1483395570.000000 ","1950243687.000000 ","48.000000 ","78.000000 "
,,,"1728623778.000000 ",318313575.000000,167693866.000000,"1483395570.000000 ","1950243687.000000 ","1335114818.000000 ","78.000000 ","51.000000 "
,,,"318313575.000000 ",167693866.000000,22459935.000000,"1950243687.000000 ","1335114818.000000 ","1054721559.000000 ","51.000000 ","45.000000 "
,,,"167693866.000000 ",22459935.000000,962650930.000000,"1335114818.000000 ","1054721559.000000 ","2016169106.000000 ","45.000000 ","10.000000 "
,,,"22459935.000000 ",962650930.000000,1763100759.000000,"1054721559.000000 ","2016169106.000000 ","1245899463.000000 ","10.000000 ","92.000000 "
,,,"962650930.000000 ",1763100759.000000,401079226.000000,"2016169106.000000 ","1245899463.000000 ","196100834.000000 ","92.000000 ","99.000000 "
,,,"1763100759.000000 ",401079226.000000,1246200591.000000,"1245899463.000000 ","196100834.000000 ","159680887.000000 ","99.000000 ","22.000000 "
,,,"401079226.000000 ",1246200591.000000,1561370562.000000,"196100834.000000 ","159680887.000000 ","1068850994.000000 ","22.000000 ","61.000000 "
,,,"1246200591.000000 ",1561370562.000000,736075335.000000,"159680887.000000 ","1068850994.000000 ","1562468903.000000 ","61.000000 ","36.000000 "
,,,"1561370562.000000 ",736075335.000000,899864394.000000,"1068850994.000000 ","1562468903.000000 ","183034242.000000 ","36.000000 ","8.000000 "
,,,"736075335.000000 ",899864394.000000,1316377087.000000,"1562468903.000000 ","183034242.000000 ","503330007.000000 ","8.000000 ","13.000000 "
,,,"899864394.000000 ",1316377087.000000,800729682.000000,"183034242.000000 ","503330007.000000 ","1242565074.000000 ","13.000000 ","59.000000 "
,,,"1316377087.000000 ",800729682.000000,1065047607.000000,"503330007.000000 ","1242565074.000000 ","1215283591.000000 ","59.000000 ","58.000000 "
,,,"800729682.000000 ",1065047607.000000,978165978.000000,"1242565074.000000 ","1215283591.000000 ","1158158370.000000 ","58.000000 ","69.000000 "
,,,"1065047607.000000 ",978165978.000000,82764527.000000,"1215283591.000000 ","1158158370.000000 ","1193723959.000000 ","69.000000 ","49.000000 "
,,,"978165978.000000 ",82764527.000000,1077396194.000000,"1158158370.000000 ","1193723959.000000 ","331762802.000000 ","49.000000 ","67.000000 "
,,,"82764527.000000 ",1077396194.000000,429502503.000000,"1193723959.000000 ","331762802.000000 ","1581517031.000000 ","67.000000 ","71.000000 "
,,,"1077396194.000000 ",429502503.000000,1723766890.000000,"331762802.000000 ","1581517031.000000 ","1666705090.000000 ","71.000000 ","27.000000 "
,,,"429502503.000000 ",1723766890.000000,1908733407.000000,"1581517031.000000 ","1666705090.000000 ","911098775.000000 ","27.000000 ","6.000000 "
,,,"1723766890.000000 ",1908733407.000000,2006690162.000000,"1666705090.000000 ","911098775.000000 ","451028754.000000 ","6.000000 ","35.000000 "
,,,"1908733407.000000 ",2006690162.000000,1081240599.000000,"911098775.000000 ","451028754.000000 ","120862791.000000 ","35.000000 ","19.000000 "
,,,"2006690162.000000 ",1081240599.000000,2122579450.000000,"451028754.000000 ","120862791.000000 ","1621249378.000000 ","19.000000 ","94.000000 "
,,,"1081240599.000000 ",2122579450.000000,890522319.000000,"120862791.000000 ","1621249378.000000 ","1665967863.000000 ","94.000000 ","77.000000 "
,,,"2122579450.000000 ",890522319.000000,573578754.000000,"1621249378.000000 ","1665967863.000000 ","2129500594.000000 ","77.000000 ","62.000000 "
,,,"890522319.000000 ",573578754.000000,1774537223.000000,"1665967863.000000 ","2129500594.000000 ","576081831.000000 ","62.000000 ","25.000000 "
,,,"573578754.000000 ",1774537223.000000,1088688522.000000,"2129500594.000000 ","576081831.000000 ","691096578.000000 ","25.000000 ","28.000000 "
,,,"1774537223.000000 ",1088688522.000000,973119935.000000,"576081831.000000 ","691096578.000000 ","1819800151.000000 ","28.000000 ","96.000000 "
,,,"1088688522.000000 ",973119935.000000,1484218514.000000,"691096578.000000 ","1819800151.000000 ","552772690.000000 ","96.000000 ","55.000000 "
,,,"973119935.000000 ",1484218514.000000,970590711.000000,"1819800151.000000 ","552772690.000000 ","1698713351.000000 ","55.000000 ","1.000000 "
,,,"1484218514.000000 ",970590711.000000,1105007386.000000,"552772690.000000 ","1698713351.000000 ","986636962.000000 ","1.000000 ","90.000000 "
,,,"970590711.000000 ",1105007386.000000,95795887.000000,"1698713351.000000 ","986636962.000000 ","1990600119.000000 ","90.000000 ","20.000000 "
,,,"1105007386.000000 ",95795887.000000,1210822946.000000,"986636962.000000 ","1990600119.000000 ","1132152562.000000 ","20.000000 ","83.000000 "
,,,"95795887.000000 ",1210822946.000000,578841575.000000,"1990600119.000000 ","1132152562.000000 ","1007171175.000000 ","83.000000 ","97.000000 "
,,,"1210822946.000000 ",578841575.000000,589644458.000000,"1132152562.000000 ","1007171175.000000 ","1153765698.000000 ","97.000000 ","44.000000 "
